Date,Open,High,Low,Close,Adj Close,Volume,Change
6/24/2009,896.309998,910.849976,896.309998,900.940002,900.940002,4636720000,0.005165628
6/23/2009,893.460022,898.690002,888.859985,895.099976,895.099976,5071020000,0.001835509
6/22/2009,918.130005,918.130005,893.039978,893.039978,893.039978,4903940000,-0.027327314
6/19/2009,919.960022,927.090027,915.799988,921.22998,921.22998,5713390000,0.001380449
6/18/2009,910.859985,921.929993,907.940002,918.369995,918.369995,4684010000,0.008244966
6/17/2009,911.890015,918.440002,903.780029,910.710022,910.710022,5523650000,-0.001294008
6/16/2009,925.599976,928,911.599976,911.969971,911.969971,4951200000,-0.014725589
6/15/2009,942.450012,942.450012,919.650024,923.719971,923.719971,4697880000,-0.019873777
6/12/2009,943.440002,946.299988,935.659973,946.210022,946.210022,4528120000,0.002936085
6/11/2009,939.039978,956.22998,939.039978,944.890015,944.890015,5500840000,0.006229806
6/10/2009,942.72998,949.77002,927.969971,939.150024,939.150024,5379420000,-0.003797435
6/9/2009,940.349976,946.919983,936.150024,942.429993,942.429993,4439950000,0.00221196
6/8/2009,938.119995,946.330017,926.440002,939.140015,939.140015,4483430000,0.001087302
6/5/2009,945.669983,951.690002,934.130005,940.090027,940.090027,5277910000,-0.005900532
6/4/2009,932.48999,942.469971,929.320007,942.460022,942.460022,5352890000,0.010691838
6/3/2009,942.51001,942.51001,923.849976,931.76001,931.76001,5323770000,-0.011405714
6/2/2009,942.869995,949.380005,938.460022,944.73999,944.73999,5987340000,0.001983301
6/1/2009,923.26001,947.77002,923.26001,942.869995,942.869995,6370440000,0.021239938
5/29/2009,907.02002,920.02002,903.559998,919.140015,919.140015,6050420000,0.013362434
5/28/2009,892.960022,909.450012,887.599976,906.830017,906.830017,5738980000,0.015532605
5/27/2009,909.950012,913.840027,891.869995,893.059998,893.059998,5698800000,-0.018561475
5/26/2009,887,911.76001,881.460022,910.330017,910.330017,5667050000,0.026302161
5/22/2009,888.679993,896.650024,883.75,887,887,5155320000,-0.001890436
5/21/2009,900.419983,900.419983,879.609985,888.330017,888.330017,6019840000,-0.01342703
5/20/2009,908.619995,924.599976,901.369995,903.469971,903.469971,8205060000,-0.005667962
5/19/2009,909.669983,916.390015,905.219971,908.130005,908.130005,6616270000,-0.001692897
5/18/2009,886.070007,910,886.070007,909.710022,909.710022,5702150000,0.026679624
5/15/2009,892.76001,896.969971,878.940002,882.880005,882.880005,5439720000,-0.01106681
5/14/2009,884.23999,898.359985,882.52002,893.070007,893.070007,6134870000,0.009985996
5/13/2009,905.400024,905.400024,882.799988,883.919983,883.919983,7091820000,-0.023724365
5/12/2009,910.52002,915.570007,896.460022,908.349976,908.349976,6871750000,-0.002383302
5/11/2009,922.98999,922.98999,908.679993,909.23999,909.23999,6150600000,-0.014897236
5/8/2009,909.030029,930.169983,909.030029,929.22998,929.22998,8163280000,0.022221434
5/7/2009,919.580017,929.580017,901.359985,907.390015,907.390015,9120100000,-0.013256054
5/6/2009,903.950012,920.280029,903.950012,919.530029,919.530029,8555040000,0.017235485
5/5/2009,906.099976,907.700012,897.340027,903.799988,903.799988,6882860000,-0.002538338
5/4/2009,879.210022,907.849976,879.210022,907.23999,907.23999,7038840000,0.031880856
5/1/2009,872.73999,880.47998,866.099976,877.52002,877.52002,5312170000,0.005477038
4/30/2009,876.590027,888.700012,868.51001,872.809998,872.809998,6862540000,-0.004312197
4/29/2009,856.849976,882.059998,856.849976,873.640015,873.640015,6101620000,0.019595074
4/28/2009,854.47998,864.47998,847.119995,855.159973,855.159973,6328000000,0.000795797
4/27/2009,862.820007,868.830017,854.650024,857.51001,857.51001,5613460000,-0.006154235
4/24/2009,853.909973,871.799988,853.909973,866.22998,866.22998,7114440000,0.014427759
4/23/2009,844.619995,852.869995,835.450012,851.919983,851.919983,6563100000,0.008642926
4/22/2009,847.26001,861.780029,840.570007,843.549988,843.549988,7327860000,-0.004378847
4/21/2009,831.25,850.090027,826.830017,850.080017,850.080017,7436490000,0.022652652
4/20/2009,868.27002,868.27002,832.390015,832.390015,832.390015,6973960000,-0.041323556
4/17/2009,865.179993,875.630005,860.869995,869.599976,869.599976,7352010000,0.005108744
4/16/2009,854.539978,870.349976,847.039978,865.299988,865.299988,6598670000,0.012591582
4/15/2009,839.440002,852.929993,835.580017,852.059998,852.059998,6241100000,0.015033827
4/14/2009,856.880005,856.880005,840.25,841.5,841.5,7569840000,-0.017948843
4/13/2009,855.330017,864.309998,845.349976,858.72998,858.72998,6434890000,0.003975031
4/9/2009,829.289978,856.909973,829.289978,856.559998,856.559998,7600710000,0.032883576
4/8/2009,816.76001,828.419983,814.840027,825.159973,825.159973,5938460000,0.010284493
4/7/2009,834.119995,834.119995,814.530029,815.549988,815.549988,5155580000,-0.022262992
4/6/2009,839.75,839.75,822.789978,835.47998,835.47998,6210000000,-0.00508487
4/3/2009,835.130005,842.5,826.700012,842.5,842.5,5855640000,0.008824967
4/2/2009,814.530029,845.609985,814.530029,834.380005,834.380005,7542810000,0.024369852
4/1/2009,793.590027,813.619995,783.320007,811.080017,811.080017,6034140000,0.022039075
3/31/2009,790.880005,810.47998,790.880005,797.869995,797.869995,6089100000,0.008838243
3/30/2009,809.070007,809.070007,779.809998,787.530029,787.530029,5912660000,-0.026623133
3/27/2009,828.679993,828.679993,813.429993,815.940002,815.940002,5600210000,-0.015373837
3/26/2009,814.059998,832.97998,814.059998,832.859985,832.859985,6992960000,0.023094105
3/25/2009,806.809998,826.780029,791.369995,813.880005,813.880005,7687180000,0.008762914
3/24/2009,820.599976,823.650024,805.47998,806.119995,806.119995,6767980000,-0.017645603
3/23/2009,772.309998,823.369995,772.309998,822.919983,822.919983,7715770000,0.065530661
3/20/2009,784.580017,788.909973,766.200012,768.539978,768.539978,7643720000,-0.020444109
3/19/2009,797.919983,803.23999,781.820007,784.039978,784.039978,9033870000,-0.017395234
3/18/2009,776.01001,803.039978,765.640015,794.349976,794.349976,9098450000,0.023633672
3/17/2009,753.880005,778.119995,749.929993,778.119995,778.119995,6156800000,0.032153645
3/16/2009,758.840027,774.530029,753.369995,753.890015,753.890015,7883540000,-0.00652313
3/13/2009,751.969971,758.289978,742.460022,756.549988,756.549988,6787090000,0.006090691
3/12/2009,720.890015,752.630005,714.76001,750.73999,750.73999,7326630000,0.041407114
3/11/2009,719.590027,731.919983,713.849976,721.359985,721.359985,7287810000,0.002459676
3/10/2009,679.280029,719.599976,679.280029,719.599976,719.599976,8618330000,0.059356886
3/9/2009,680.76001,695.27002,672.880005,676.530029,676.530029,7277320000,-0.006213616
3/6/2009,684.039978,699.090027,666.789978,683.380005,683.380005,7331830000,-0.000964816
3/5/2009,708.27002,708.27002,677.929993,682.549988,682.549988,7507250000,-0.036313879
3/4/2009,698.599976,724.119995,698.599976,712.869995,712.869995,7673620000,0.020426595
3/3/2009,704.440002,711.669983,692.299988,696.330017,696.330017,7583230000,-0.01151267
3/2/2009,729.570007,729.570007,699.700012,700.820007,700.820007,7868290000,-0.039406773
2/27/2009,749.929993,751.27002,734.52002,735.090027,735.090027,8926480000,-0.019788468
2/26/2009,765.76001,779.419983,751.75,752.830017,752.830017,7599970000,-0.016885177
2/25/2009,770.640015,780.119995,752.890015,764.900024,764.900024,7483640000,-0.007448343
2/24/2009,744.690002,775.48999,744.690002,773.140015,773.140015,7234490000,0.038203834
2/23/2009,773.25,777.849976,742.369995,743.330017,743.330017,6509300000,-0.038693803
2/20/2009,775.869995,778.690002,754.25,770.049988,770.049988,8210590000,-0.007501266
2/19/2009,787.909973,797.580017,777.030029,778.940002,778.940002,5746940000,-0.011384513
2/18/2009,791.059998,796.169983,780.429993,788.419983,788.419983,5740710000,-0.003337313
2/17/2009,818.609985,818.609985,789.169983,789.169983,789.169983,5907820000,-0.035963404
2/13/2009,833.950012,839.429993,825.210022,826.840027,826.840027,5296650000,-0.008525673
2/12/2009,829.909973,835.47998,808.059998,835.190002,835.190002,6476460000,0.006362171
2/11/2009,827.409973,838.219971,822.299988,833.73999,833.73999,5926460000,0.0076504
2/10/2009,866.869995,868.049988,822.98999,827.159973,827.159973,6770170000,-0.045808509
2/9/2009,868.23999,875.01001,861.650024,869.890015,869.890015,5574370000,0.001900425
2/6/2009,846.090027,870.75,845.419983,868.599976,868.599976,6484100000,0.026604674
2/5/2009,831.75,850.549988,819.909973,845.849976,845.849976,6624030000,0.01695218
2/4/2009,837.77002,851.849976,829.179993,832.22998,832.22998,6420450000,-0.006612841
2/3/2009,825.690002,842.599976,821.97998,838.51001,838.51001,5886310000,0.015526418
2/2/2009,823.090027,830.780029,812.869995,825.440002,825.440002,5673270000,0.002855064
1/30/2009,845.690002,851.659973,821.669983,825.880005,825.880005,5350580000,-0.023424656
1/29/2009,868.890015,868.890015,844.150024,845.140015,845.140015,5067060000,-0.027333724
1/28/2009,845.72998,877.859985,845.72998,874.090027,874.090027,6199180000,0.033533217
1/27/2009,837.299988,850.450012,835.400024,845.710022,845.710022,5353260000,0.01004423
1/26/2009,832.5,852.530029,827.690002,836.570007,836.570007,6039940000,0.004888897
1/23/2009,822.159973,838.609985,806.070007,831.950012,831.950012,5832160000,0.011907706
1/22/2009,839.73999,839.73999,811.289978,827.5,827.5,5843830000,-0.014575928
1/21/2009,806.77002,841.719971,804.299988,840.23999,840.23999,6467830000,0.041486383
1/20/2009,849.640015,849.640015,804.469971,805.219971,805.219971,6375230000,-0.052281017
1/16/2009,844.450012,858.130005,830.659973,850.119995,850.119995,6786040000,0.006714409
1/15/2009,841.98999,851.590027,817.039978,843.73999,843.73999,7807350000,0.00207841
1/14/2009,867.280029,867.280029,836.929993,842.619995,842.619995,5407880000,-0.028433762
1/13/2009,869.789978,877.02002,862.02002,871.789978,871.789978,5567460000,0.002299406
1/12/2009,890.400024,890.400024,864.320007,870.26001,870.26001,4725050000,-0.022619063
1/9/2009,909.909973,911.929993,888.309998,890.349976,890.349976,4716500000,-0.021496629
1/8/2009,905.72998,910,896.809998,909.72998,909.72998,4991550000,0.004416327
1/7/2009,927.450012,927.450012,902.369995,906.650024,906.650024,4704940000,-0.022427072
1/6/2009,931.169983,943.849976,927.280029,934.700012,934.700012,5392620000,0.003790961
1/5/2009,929.169983,936.630005,919.530029,927.450012,927.450012,5413910000,-0.001851083
1/2/2009,902.98999,934.72998,899.349976,931.799988,931.799988,4048270000,0.031905113
12/31/2008,890.590027,910.320007,889.669983,903.25,903.25,4172940000,0.014215265
12/30/2008,870.580017,891.119995,870.580017,890.640015,890.640015,3627800000,0.023042107
12/29/2008,872.369995,873.700012,857.070007,869.419983,869.419983,3323430000,-0.003381606
12/26/2008,869.51001,873.73999,866.52002,872.799988,872.799988,1880050000,0.003783715
12/24/2008,863.869995,869.789978,861.440002,868.150024,868.150024,1546550000,0.004954483
12/23/2008,874.309998,880.440002,860.099976,863.159973,863.159973,4051970000,-0.012752942
12/22/2008,887.200012,887.369995,857.090027,871.630005,871.630005,4869850000,-0.017549602
12/19/2008,886.960022,905.469971,883.02002,887.880005,887.880005,6705310000,0.001037232
12/18/2008,905.97998,911.02002,877.440002,885.280029,885.280029,5675000000,-0.022848133
12/17/2008,908.159973,918.849976,895.940002,904.419983,904.419983,5907380000,-0.004118206
12/16/2008,871.530029,914.659973,871.530029,913.179993,913.179993,6009780000,0.047789477
12/15/2008,881.070007,884.630005,857.719971,868.570007,868.570007,4982390000,-0.014187295
12/12/2008,871.789978,883.23999,851.349976,879.72998,879.72998,5959590000,0.0091077
12/11/2008,898.349976,904.630005,868.72998,873.590027,873.590027,5513840000,-0.027561585
12/10/2008,892.169983,908.27002,885.450012,899.23999,899.23999,5942130000,0.007924507
12/9/2008,906.47998,916.26001,885.380005,888.669983,888.669983,5693110000,-0.019647425
12/8/2008,882.710022,918.570007,882.710022,909.700012,909.700012,6553600000,0.030576281
12/5/2008,844.429993,879.419983,818.409973,876.070007,876.070007,6165370000,0.037469079
12/4/2008,869.75,875.599976,833.599976,845.219971,845.219971,5860390000,-0.02820354
12/3/2008,843.599976,873.119995,827.599976,870.73999,870.73999,6221880000,0.032171663
12/2/2008,817.940002,850.539978,817.940002,848.809998,848.809998,6170100000,0.03774115
12/1/2008,888.609985,888.609985,815.690002,816.210022,816.210022,6052010000,-0.081475523
11/28/2008,886.890015,896.25,881.210022,896.23999,896.23999,2740860000,0.010542429
11/26/2008,852.900024,887.679993,841.369995,887.679993,887.679993,5793260000,0.040778483
11/25/2008,853.400024,868.940002,834.98999,857.390015,857.390015,6952700000,0.004675405
11/24/2008,801.200012,865.599976,801.200012,851.809998,851.809998,7879440000,0.06316773
11/21/2008,755.840027,801.200012,741.02002,800.030029,800.030029,9495900000,0.058464755
11/20/2008,805.869995,820.52002,747.780029,752.440002,752.440002,9093740000,-0.066301008
11/19/2008,859.030029,864.570007,806.179993,806.580017,806.580017,6548600000,-0.061057251
11/18/2008,852.340027,865.900024,826.840027,859.119995,859.119995,6679470000,0.007954534
11/17/2008,873.22998,882.289978,848.97998,850.75,850.75,4927490000,-0.025743482
11/14/2008,904.359985,916.880005,869.880005,873.289978,873.289978,5881030000,-0.034355796
11/13/2008,853.130005,913.01001,818.690002,911.289978,911.289978,7849120000,0.068172462
11/12/2008,893.390015,893.390015,850.47998,852.299988,852.299988,5764180000,-0.045993381
11/11/2008,917.150024,917.150024,884.900024,898.950012,898.950012,4998340000,-0.019844095
11/10/2008,936.75,951.950012,907.469971,919.210022,919.210022,4572000000,-0.018724289
11/7/2008,907.440002,931.460022,906.900024,930.98999,930.98999,4931640000,0.025952116
11/6/2008,952.400024,952.400024,899.72998,904.880005,904.880005,6102230000,-0.049895021
11/5/2008,1001.840027,1001.840027,949.859985,952.77002,952.77002,5426640000,-0.048979883
11/4/2008,971.309998,1007.51001,971.309998,1005.75,1005.75,5531290000,0.035457271
11/3/2008,968.669983,975.570007,958.820007,966.299988,966.299988,4492280000,-0.002446649
10/31/2008,953.109985,984.380005,944.590027,968.75,968.75,6394350000,0.016409455
10/30/2008,939.380005,963.22998,928.5,954.090027,954.090027,6175830000,0.015659288
10/29/2008,939.51001,969.969971,922.26001,930.090027,930.090027,7077800000,-0.010026485
10/28/2008,848.919983,940.51001,845.27002,940.51001,940.51001,7096950000,0.107890059
10/27/2008,874.280029,893.780029,846.75,848.919983,848.919983,5558050000,-0.029006777
10/24/2008,895.219971,896.299988,852.849976,876.77002,876.77002,6550050000,-0.020609405
10/23/2008,899.080017,922.830017,858.440002,908.109985,908.109985,7189900000,0.010043564
10/22/2008,951.669983,951.669983,875.809998,896.780029,896.780029,6147980000,-0.057677509
10/21/2008,980.400024,985.440002,952.469971,955.049988,955.049988,5121830000,-0.025856829
10/20/2008,943.51001,985.400024,943.51001,985.400024,985.400024,5175640000,0.04439806
10/17/2008,942.289978,984.640015,918.73999,940.549988,940.549988,6581780000,-0.001846555
10/16/2008,909.530029,947.710022,865.830017,946.429993,946.429993,7984500000,0.040570364
10/15/2008,994.599976,994.599976,903.98999,907.840027,907.840027,6542330000,-0.087230998
10/14/2008,1009.969971,1044.310059,972.070007,998.01001,998.01001,8161990000,-0.011841898
10/13/2008,912.75,1006.929993,912.75,1003.349976,1003.349976,7263370000,0.09926045
10/10/2008,902.309998,936.359985,839.799988,899.219971,899.219971,11456230000,-0.003424574
10/9/2008,988.419983,1005.25,909.190002,909.919983,909.919983,6819000000,-0.079419681
10/8/2008,988.909973,1021.059998,970.969971,984.940002,984.940002,8716330000,-0.004014492
10/7/2008,1057.599976,1072.910034,996.22998,996.22998,996.22998,7069210000,-0.058027607
10/6/2008,1097.560059,1097.560059,1007.969971,1056.890015,1056.890015,7956020000,-0.03705496
10/3/2008,1115.160034,1153.819946,1098.140015,1099.22998,1099.22998,6716120000,-0.014284994
10/2/2008,1160.640015,1160.640015,1111.430054,1114.280029,1114.280029,6285640000,-0.039943467
10/1/2008,1164.170044,1167.030029,1140.77002,1161.060059,1161.060059,5782130000,-0.002671418
9/30/2008,1113.780029,1168.030029,1113.780029,1166.359985,1166.359985,4937680000,0.047208564
9/29/2008,1209.069946,1209.069946,1106.420044,1106.420044,1106.420044,7305060000,-0.084899887
9/26/2008,1204.469971,1215.77002,1187.540039,1213.27002,1213.27002,5383610000,0.007306159
9/25/2008,1187.869995,1220.030029,1187.869995,1209.180054,1209.180054,5877640000,0.017939723
9/24/2008,1188.790039,1197.410034,1179.790039,1185.869995,1185.869995,4820360000,-0.002456316
9/23/2008,1207.609985,1221.150024,1187.060059,1188.219971,1188.219971,5185730000,-0.01605652
9/22/2008,1255.369995,1255.369995,1205.609985,1207.089966,1207.089966,5368130000,-0.038458804
9/19/2008,1213.109985,1265.119995,1213.109985,1255.079956,1255.079956,9387170000,0.034597004
9/18/2008,1157.079956,1211.140015,1133.5,1206.51001,1206.51001,10082690000,0.042719653
9/17/2008,1210.339966,1210.339966,1155.880005,1156.390015,1156.390015,9431870000,-0.044574213
9/16/2008,1188.310059,1214.839966,1169.280029,1213.599976,1213.599976,9459830000,0.021282254
9/15/2008,1250.920044,1250.920044,1192.699951,1192.699951,1192.699951,8279510000,-0.046541818
9/12/2008,1245.880005,1255.089966,1233.810059,1251.699951,1251.699951,6273260000,0.004671354
9/11/2008,1229.040039,1249.97998,1211.540039,1249.050049,1249.050049,6869250000,0.016281007
9/10/2008,1227.5,1243.900024,1221.599976,1232.040039,1232.040039,6543440000,0.003698606
9/9/2008,1267.97998,1268.660034,1224.51001,1224.51001,1224.51001,7380630000,-0.034282852
9/8/2008,1249.5,1274.420044,1247.119995,1267.790039,1267.790039,7351340000,0.014637886
9/5/2008,1233.209961,1244.939941,1217.22998,1242.310059,1242.310059,5017080000,0.007379196
9/4/2008,1271.800049,1271.800049,1232.829956,1236.829956,1236.829956,5212500000,-0.027496534
9/3/2008,1276.609985,1280.599976,1265.589966,1274.97998,1274.97998,5056980000,-0.001276823
9/2/2008,1287.829956,1303.040039,1272.199951,1277.579956,1277.579956,4783560000,-0.007959125
8/29/2008,1296.48999,1297.589966,1282.73999,1282.829956,1282.829956,3288120000,-0.010536166
8/28/2008,1283.790039,1300.680054,1283.790039,1300.680054,1300.680054,3854280000,0.013156369
8/27/2008,1271.290039,1285.050049,1270.030029,1281.660034,1281.660034,3499610000,0.008157065
8/26/2008,1267.030029,1275.650024,1263.209961,1271.51001,1271.51001,3587570000,0.003535813
8/25/2008,1290.469971,1290.469971,1264.869995,1266.839966,1266.839966,3420600000,-0.018311162
8/22/2008,1277.589966,1293.089966,1277.589966,1292.199951,1292.199951,3741070000,0.011435582
8/21/2008,1271.069946,1281.400024,1265.219971,1277.719971,1277.719971,4032590000,0.005231832
8/20/2008,1267.339966,1276.01001,1261.160034,1274.540039,1274.540039,4555030000,0.005681248
8/19/2008,1276.650024,1276.650024,1263.109985,1266.689941,1266.689941,4159760000,-0.007801733
8/18/2008,1298.140015,1300.219971,1274.51001,1278.599976,1278.599976,3829290000,-0.015052335
8/15/2008,1293.849976,1302.050049,1290.73999,1298.199951,1298.199951,4041820000,0.00336204
8/14/2008,1282.109985,1300.109985,1276.839966,1292.930054,1292.930054,4064000000,0.008439267
8/13/2008,1288.640015,1294.030029,1274.859985,1285.829956,1285.829956,4787600000,-0.002180639
8/12/2008,1304.790039,1304.790039,1285.640015,1289.589966,1289.589966,4711290000,-0.01164944
8/11/2008,1294.420044,1313.150024,1291.410034,1305.319946,1305.319946,5067310000,0.008420684
8/8/2008,1266.290039,1297.849976,1262.109985,1296.319946,1296.319946,4966810000,0.023714873
8/7/2008,1286.51001,1286.51001,1264.290039,1266.069946,1266.069946,5319380000,-0.015887995
8/6/2008,1283.98999,1291.670044,1276,1289.189941,1289.189941,4873420000,0.004049838
8/5/2008,1254.869995,1284.880005,1254.670044,1284.880005,1284.880005,1219310000,0.023914836
8/4/2008,1253.27002,1260.48999,1247.449951,1249.01001,1249.01001,4562280000,-0.003399116
8/1/2008,1269.420044,1270.52002,1254.540039,1260.310059,1260.310059,4684870000,-0.007176494
7/31/2008,1281.369995,1284.930054,1265.969971,1267.380005,1267.380005,5346050000,-0.010917994
7/30/2008,1264.52002,1284.329956,1264.52002,1284.26001,1284.26001,5631330000,0.015610658
7/29/2008,1236.380005,1263.199951,1236.380005,1263.199951,1263.199951,5414240000,0.021692316
7/28/2008,1257.76001,1260.089966,1234.369995,1234.369995,1234.369995,4282960000,-0.018596564
7/25/2008,1253.51001,1263.22998,1251.75,1257.76001,1257.76001,4672560000,0.00339048
7/24/2008,1283.219971,1283.219971,1251.47998,1252.540039,1252.540039,6127980000,-0.023908552
7/23/2008,1278.869995,1291.170044,1276.060059,1282.189941,1282.189941,6705830000,0.002596
7/22/2008,1257.079956,1277.420044,1248.829956,1277,1277,6180230000,0.015846282
7/21/2008,1261.819946,1267.73999,1255.699951,1260,1260,4630640000,-0.001442318
7/18/2008,1258.219971,1262.22998,1251.810059,1260.680054,1260.680054,5653280000,0.001955209
7/17/2008,1246.310059,1262.310059,1241.48999,1260.319946,1260.319946,7365210000,0.011241093
7/16/2008,1214.650024,1245.52002,1211.390015,1245.359985,1245.359985,6738630000,0.025282971
7/15/2008,1226.829956,1234.349976,1200.439941,1214.910034,1214.910034,7363640000,-0.009716034
7/14/2008,1241.609985,1253.5,1225.01001,1228.300049,1228.300049,5434860000,-0.010719901
7/11/2008,1248.660034,1257.27002,1225.349976,1239.48999,1239.48999,6742200000,-0.007343908
7/10/2008,1245.25,1257.650024,1236.76001,1253.390015,1253.390015,5840430000,0.006536852
7/9/2008,1273.380005,1277.359985,1244.569946,1244.689941,1244.689941,5181000000,-0.022530638
7/8/2008,1251.839966,1274.170044,1242.839966,1273.699951,1273.699951,6034110000,0.017462284
7/7/2008,1262.900024,1273.949951,1240.680054,1252.310059,1252.310059,5265420000,-0.008385434
7/3/2008,1262.959961,1271.47998,1252.01001,1262.900024,1262.900024,3247590000,-4.74576E-05
7/2/2008,1285.819946,1292.170044,1261.51001,1261.52002,1261.52002,5276090000,-0.018898389
7/1/2008,1276.689941,1285.310059,1260.680054,1284.910034,1284.910034,5846290000,0.006438598
6/30/2008,1278.060059,1290.310059,1274.859985,1280,1280,5032330000,0.001517879
6/27/2008,1283.599976,1289.449951,1272,1278.380005,1278.380005,6208260000,-0.004066665
6/26/2008,1316.290039,1316.290039,1283.150024,1283.150024,1283.150024,5231280000,-0.025176833
6/25/2008,1314.540039,1335.630005,1314.540039,1321.969971,1321.969971,4825640000,0.005652115
6/24/2008,1317.22998,1326.02002,1304.420044,1314.290039,1314.290039,4705050000,-0.002231912
6/23/2008,1319.77002,1323.780029,1315.310059,1318,1318,4186370000,-0.001341158
6/20/2008,1341.02002,1341.02002,1314.459961,1317.930054,1317.930054,5324900000,-0.017218211
6/19/2008,1336.890015,1347.660034,1330.5,1342.829956,1342.829956,4811670000,0.004443104
6/18/2008,1349.589966,1349.589966,1333.400024,1337.810059,1337.810059,4573570000,-0.008728508
6/17/2008,1360.709961,1366.589966,1350.540039,1350.930054,1350.930054,3801960000,-0.007187356
6/16/2008,1358.849976,1364.699951,1352.069946,1360.140015,1360.140015,3706940000,0.000949361
6/13/2008,1341.810059,1360.030029,1341.709961,1360.030029,1360.030029,4080420000,0.013578651
6/12/2008,1335.780029,1353.030029,1331.290039,1339.869995,1339.869995,4734240000,0.003061856
6/11/2008,1357.089966,1357.089966,1335.469971,1335.48999,1335.48999,4779980000,-0.015916392
6/10/2008,1358.97998,1366.839966,1351.560059,1358.439941,1358.439941,4635070000,-0.000397386
6/9/2008,1360.829956,1370.630005,1350.619995,1361.76001,1361.76001,4404570000,0.000683446
6/6/2008,1400.060059,1400.060059,1359.900024,1360.680054,1360.680054,4771660000,-0.028127368
6/5/2008,1377.47998,1404.050049,1377.47998,1404.050049,1404.050049,4350790000,0.019288897
6/4/2008,1376.26001,1388.180054,1371.73999,1377.199951,1377.199951,4338640000,0.000682968
6/3/2008,1386.420044,1393.119995,1370.119995,1377.650024,1377.650024,4396380000,-0.006325659
6/2/2008,1399.619995,1399.619995,1377.790039,1385.670044,1385.670044,3714320000,-0.009966956
5/30/2008,1398.359985,1404.459961,1398.079956,1400.380005,1400.380005,3845630000,0.001444564
5/29/2008,1390.5,1406.319946,1388.589966,1398.26001,1398.26001,3894440000,0.005580734
5/28/2008,1386.540039,1391.25,1378.160034,1390.839966,1390.839966,3927240000,0.003101192
5/27/2008,1375.969971,1387.400024,1373.069946,1385.349976,1385.349976,3588860000,0.006817013
5/23/2008,1392.199951,1392.199951,1373.719971,1375.930054,1375.930054,3516380000,-0.011686466
5/22/2008,1390.829956,1399.069946,1390.22998,1394.349976,1394.349976,3955960000,0.002530877
5/21/2008,1414.060059,1419.119995,1388.810059,1390.709961,1390.709961,4517990000,-0.016512805
5/20/2008,1424.48999,1424.48999,1409.089966,1413.400024,1413.400024,3854320000,-0.007785219
5/19/2008,1425.280029,1440.23999,1421.630005,1426.630005,1426.630005,3683970000,0.000947165
5/16/2008,1423.890015,1425.819946,1414.349976,1425.349976,1425.349976,3842590000,0.001025333
5/15/2008,1408.359985,1424.400024,1406.869995,1423.569946,1423.569946,3836480000,0.010799768
5/14/2008,1405.650024,1420.189941,1405.650024,1408.660034,1408.660034,3979370000,0.002141365
5/13/2008,1404.400024,1406.300049,1396.26001,1403.040039,1403.040039,4018590000,-0.000968374
5/12/2008,1389.400024,1404.060059,1386.199951,1403.579956,1403.579956,3370630000,0.010205795
5/9/2008,1394.900024,1394.900024,1384.109985,1388.280029,1388.280029,3518620000,-0.004745856
5/8/2008,1394.290039,1402.349976,1389.390015,1397.680054,1397.680054,3827550000,0.002431356
5/7/2008,1417.48999,1419.540039,1391.160034,1392.569946,1392.569946,4075860000,-0.017580402
5/6/2008,1405.599976,1421.569946,1397.099976,1418.26001,1418.26001,3924100000,0.009006854
5/5/2008,1415.339966,1415.339966,1404.369995,1407.48999,1407.48999,3410090000,-0.005546354
5/2/2008,1409.160034,1422.719971,1406.25,1413.900024,1413.900024,3953030000,0.003363699
5/1/2008,1385.969971,1410.069946,1383.069946,1409.339966,1409.339966,4448780000,0.016861834
4/30/2008,1391.219971,1404.569946,1384.25,1385.589966,1385.589966,4508890000,-0.004046812
4/29/2008,1395.609985,1397,1386.699951,1390.939941,1390.939941,3815320000,-0.003346239
4/28/2008,1397.959961,1402.900024,1394.400024,1396.369995,1396.369995,3607000000,-0.001137347
4/25/2008,1387.880005,1399.109985,1379.97998,1397.839966,1397.839966,3891150000,0.007176385
4/24/2008,1380.52002,1397.719971,1371.089966,1388.819946,1388.819946,4461660000,0.006012174
4/23/2008,1378.400024,1387.869995,1372.23999,1379.930054,1379.930054,4103610000,0.001110004
4/22/2008,1386.430054,1386.430054,1369.839966,1375.939941,1375.939941,3821900000,-0.007566276
4/21/2008,1387.719971,1390.22998,1379.25,1388.170044,1388.170044,3420570000,0.000324326
4/18/2008,1369,1395.900024,1369,1390.329956,1390.329956,4222380000,0.015580684
4/17/2008,1363.369995,1368.599976,1357.25,1365.560059,1365.560059,3713880000,0.001606361
4/16/2008,1337.02002,1365.48999,1337.02002,1364.709961,1364.709961,4260370000,0.020710192
4/15/2008,1331.719971,1337.719971,1324.349976,1334.430054,1334.430054,3581230000,0.002035025
4/14/2008,1332.199951,1335.640015,1326.160034,1328.319946,1328.319946,3565020000,-0.002912479
4/11/2008,1357.97998,1357.97998,1331.209961,1332.829956,1332.829956,3723790000,-0.018520173
4/10/2008,1355.369995,1367.23999,1350.109985,1360.550049,1360.550049,3686150000,0.003821874
4/9/2008,1365.5,1368.390015,1349.969971,1354.48999,1354.48999,3556670000,-0.008062988
4/8/2008,1370.160034,1370.160034,1360.619995,1365.540039,1365.540039,3602500000,-0.003371865
4/7/2008,1373.689941,1386.73999,1369.02002,1372.540039,1372.540039,3747780000,-0.00083709
